"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"[[[[Sentence1]]]]: Beleaguered [[telecommunications]] gear maker Lucent [[Technologies]] is being [[investigated]] by two [[federal]] [[agencies]] for [[possible]] violations of U.S. [[bribery]] [[laws]] in its operations in Saudi [[Arabia]] .<SPLIT>[[[[Sentence2]]]]: Two federal [[agencies]] are investigating telecommunications [[gear]] [[maker]] Lucent Technologies for possible [[violations]] of U.S. bribery laws in its operations in [[Saudi]] [[Arabia]] .","[[[[Sentence1]]]]: Beleaguered [[contacting]] gear maker Lucent [[Technicians]] is being [[researches]] by two [[governmental]] [[agency]] for [[achievable]] violations of U.S. [[bribe]] [[rule]] in its operations in Saudi [[Riyadh]] .<SPLIT>[[[[Sentence2]]]]: Two federal [[agency]] are investigating telecommunications [[accelerator]] [[setters]] Lucent Technologies for possible [[violation]] of U.S. bribery laws in its operations in [[Saudis]] [[Riyadh]] .",0.0027448534965515137,0.5165262222290039,1,0,1,447,"Successful"
"[[[[Sentence1]]]]: Extra guidance on countering suicide bombers is now being given to officers in London and will be extended over the next [[month]] to [[police]] around the [[country]] .<SPLIT>[[[[Sentence2]]]]: Extra guidance on countering suicide bombers is now being given to officers in London , and will be [[extended]] to other forces next [[month]] .","[[[[Sentence1]]]]: Extra guidance on countering suicide bombers is now being given to officers in London and will be extended over the next [[mois]] to [[policing]] around the [[peoples]] .<SPLIT>[[[[Sentence2]]]]: Extra guidance on countering suicide bombers is now being given to officers in London , and will be [[prolonging]] to other forces next [[mio]] .",0.001758575439453125,0.707668125629425,1,0,1,117,"Successful"
"[[[[Sentence1]]]]: The Passion will feature actor James Caviezel as Christ and actress Monica Bellucci as Mary Magdalene .<SPLIT>[[[[Sentence2]]]]: Directed by Gibson , the reported $ 25 million production stars Jim Caviezel as Jesus and Monica Bellucci as Mary Magdalene .","[[[[Sentence1]]]]: The Passion will feature actor James Caviezel as Christ and actress Monica Bellucci as Mary Magdalene .<SPLIT>[[[[Sentence2]]]]: Directed by Gibson , the reported $ 25 million production stars Jim Caviezel as Jesus and Monica Bellucci as Mary Magdalene .",0.7878483533859253,0.7878483533859253,0,0,1,1,"Skipped"
"[[[[Sentence1]]]]: U.[[S]]. officials say the six were , like other [[prisoners]] at the [[U]].[[S]]. Naval [[base]] in Cuba , [[suspected]] of involvement with al-Qaida , Afghanistan 's [[Taliban]] or some other [[group]] .<SPLIT>[[[[Sentence2]]]]: US officials [[say]] the [[six]] , [[like]] other [[prisoners]] at [[Guantanamo]] , were [[suspected]] of involvement with al-Qaeda , [[Afghanistan]] 's Taliban or some other [[group]] .","[[[[Sentence1]]]]: U.[[p]]. officials say the six were , like other [[incarcerate]] at the [[xin]].[[secs]]. Naval [[foundations]] in Cuba , [[suspicion]] of involvement with al-Qaida , Afghanistan 's [[Qaida]] or some other [[association]] .<SPLIT>[[[[Sentence2]]]]: US officials [[declare]] the [[eight]] , [[love]] other [[prisoner]] at [[Refugee]] , were [[assumption]] of involvement with al-Qaeda , [[Iraqis]] 's Taliban or some other [[clustered]] .",0.0015526413917541504,0.522621750831604,1,0,1,435,"Successful"
"[[[[Sentence1]]]]: Perry has called lawmakers into two special sessions to address [[congressional]] redistricting .<SPLIT>[[[[Sentence2]]]]: [[Perry]] has since called two special [[legislative]] sessions to try force the redistricting plan through .","[[[[Sentence1]]]]: Perry has called lawmakers into two special sessions to address [[pelosi]] redistricting .<SPLIT>[[[[Sentence2]]]]: [[Berry]] has since called two special [[judicial]] sessions to try force the redistricting plan through .",0.11137372255325317,0.8440219163894653,1,0,1,95,"Successful"
"[[[[Sentence1]]]]: "" [[Saddam]] is gone , but we want the ( U.S. ) [[occupation]] to end , "" [[said]] Hit resident Abu Qasim .<SPLIT>[[[[Sentence2]]]]: "" Saddam is gone , but we want the ( U.S. ) [[occupation]] to [[end]] . ""","[[[[Sentence1]]]]: "" [[Bagdad]] is gone , but we want the ( U.S. ) [[occupant]] to end , "" [[declaring]] Hit resident Abu Qasim .<SPLIT>[[[[Sentence2]]]]: "" Saddam is gone , but we want the ( U.S. ) [[occupations]] to [[extremity]] . """,0.002656996250152588,0.5373460054397583,1,0,1,157,"Successful"
"[[[[Sentence1]]]]: A [[report]] on the finding appears in Friday 's issue of the journal [[Science]] .<SPLIT>[[[[Sentence2]]]]: The results were announced at a [[NASA]] [[headquarters]] [[news]] conference Thursday and in today 's issue of the journal Science .","[[[[Sentence1]]]]: A [[notifying]] on the finding appears in Friday 's issue of the journal [[Scientifically]] .<SPLIT>[[[[Sentence2]]]]: The results were announced at a [[JPL]] [[hq]] [[media]] conference Thursday and in today 's issue of the journal Science .",0.013779759407043457,0.5527212619781494,0,1,0,121,"Successful"
"[[[[Sentence1]]]]: The autopsy was ordered [[sealed]] at the request of both the prosecution and defense .<SPLIT>[[[[Sentence2]]]]: Girolami ordered the records conditionally sealed May 15 at the request of prosecution and defense attorneys .","[[[[Sentence1]]]]: The autopsy was ordered [[raincoat]] at the request of both the prosecution and defense .<SPLIT>[[[[Sentence2]]]]: Girolami ordered the records conditionally sealed May 15 at the request of prosecution and defense attorneys .",0.0033344626426696777,0.9445154666900635,1,0,1,31,"Successful"
"[[[[Sentence1]]]]: The Dodgers won their sixth consecutive game their longest win streak since 2001 as they edged Colorado , 3-2 , Wednesday in front of a crowd of 25,332 at Dodger Stadium .<SPLIT>[[[[Sentence2]]]]: The Dodgers won their sixth consecutive game and seventh in their last nine as they beat Colorado 3-2 on Wednesday in front of a crowd of 25,332 at Dodger Stadium .","[[[[Sentence1]]]]: The Dodgers won their sixth consecutive game their longest win streak since 2001 as they edged Colorado , 3-2 , Wednesday in front of a crowd of 25,332 at Dodger Stadium .<SPLIT>[[[[Sentence2]]]]: The Dodgers won their sixth consecutive game and seventh in their last nine as they beat Colorado 3-2 on Wednesday in front of a crowd of 25,332 at Dodger Stadium .",0.9776601195335388,0.9776601195335388,1,1,0,1,"Skipped"
"[[[[Sentence1]]]]: "" I [[feel]] [[like]] the weight of the [[world]] has been [[lifted]] from my shoulders , "" [[Ms]] McCorvey [[said]] at a [[news]] [[conference]] in [[Dallas]] on [[Tuesday]] .<SPLIT>[[[[Sentence2]]]]: "" I feel like the weight of the world has been lifted from my shoulders , "" [[Ms]]. McCorvey said at a downtown Dallas news conference .","[[[[Sentence1]]]]: "" I [[foreboding]] [[iike]] the weight of the [[planet]] has been [[adjourned]] from my shoulders , "" [[Milliseconds]] McCorvey [[mention]] at a [[columnist]] [[lecture]] in [[Huston]] on [[Sonntag]] .<SPLIT>[[[[Sentence2]]]]: "" I feel like the weight of the world has been lifted from my shoulders , "" [[Jeanine]]. McCorvey said at a downtown Dallas news conference .",0.00174027681350708,0.8574921488761902,1,0,1,340,"Successful"
"[[[[Sentence1]]]]: Mr Pollard said : "" This is a terrible personal tragedy and a shocking blow for James 's family .<SPLIT>[[[[Sentence2]]]]: Nick Pollard , the head of Sky News said : "" This is a shocking blow for James 's family .","[[[[Sentence1]]]]: Mr Pollard said : "" This is a terrible personal tragedy and a shocking blow for James 's family .<SPLIT>[[[[Sentence2]]]]: Nick Pollard , the head of Sky News said : "" This is a shocking blow for James 's family .",0.6981968879699707,0.6981968879699707,1,1,0,1,"Skipped"
"[[[[Sentence1]]]]: Meanwhile , the [[U]].S. civilian administrator for Iraq , L. [[Paul]] Bremer , [[paid]] a two-hour [[visit]] to the [[northern]] [[cities]] of Erbil and Sulaimaniyah .<SPLIT>[[[[Sentence2]]]]: Elsewhere in the [[north]] , the American administrator for Iraq , L. [[Paul]] Bremer [[III]] , paid a brief , low-profile visit to the cities of Erbil and Suleimaniya .","[[[[Sentence1]]]]: Meanwhile , the [[yoo]].S. civilian administrator for Iraq , L. [[Pauly]] Bremer , [[devotes]] a two-hour [[tours]] to the [[nordic]] [[municipalities]] of Erbil and Sulaimaniyah .<SPLIT>[[[[Sentence2]]]]: Elsewhere in the [[norden]] , the American administrator for Iraq , L. [[Paola]] Bremer [[THIRDLY]] , paid a brief , low-profile visit to the cities of Erbil and Suleimaniya .",0.004050254821777344,0.6994658708572388,1,0,1,190,"Successful"
"[[[[Sentence1]]]]: The [[lawsuit]] names [[Shelley]] , a [[Democrat]] , and registrars in Los Angeles , [[Orange]] and San Diego [[counties]] .<SPLIT>[[[[Sentence2]]]]: The [[lawsuit]] [[named]] Secretary of State Kevin Shelley , a Democrat , and the registrars of voters in Los Angeles , [[Orange]] and San Diego [[counties]] .","[[[[Sentence1]]]]: The [[dossiers]] names [[Gina]] , a [[Senatorial]] , and registrars in Los Angeles , [[Oranges]] and San Diego [[communes]] .<SPLIT>[[[[Sentence2]]]]: The [[prosecution]] [[designated]] Secretary of State Kevin Shelley , a Democrat , and the registrars of voters in Los Angeles , [[Oranges]] and San Diego [[communes]] .",0.0017920732498168945,0.6611193418502808,1,0,1,232,"Successful"
"[[[[Sentence1]]]]: The technology-laced Nasdaq [[Composite]] [[Index]] was off 11.64 [[points]] , or 0.60 [[percent]] , at 1,912.65 .<SPLIT>[[[[Sentence2]]]]: The technology-laced Nasdaq [[Composite]] Index ( .IXIC : Quote , Profile , Research ) [[ended]] off 2.96 [[points]] , or 0.15 [[percent]] , at 1,921.33 .","[[[[Sentence1]]]]: The technology-laced Nasdaq [[Complicate]] [[Indicator]] was off 11.64 [[facets]] , or 0.60 [[percentage]] , at 1,912.65 .<SPLIT>[[[[Sentence2]]]]: The technology-laced Nasdaq [[Comprised]] Index ( .IXIC : Quote , Profile , Research ) [[finalise]] off 2.96 [[issues]] , or 0.15 [[cent]] , at 1,921.33 .",0.008282601833343506,0.6832030415534973,1,0,1,176,"Successful"
"[[[[Sentence1]]]]: Additionally , the h2210 ’ s [[cradle]] has room to charge a second battery .<SPLIT>[[[[Sentence2]]]]: The cradle for the h2200 [[has]] space for recharging a second battery .","[[[[Sentence1]]]]: Additionally , the h2210 ’ s [[nursery]] has room to charge a second battery .<SPLIT>[[[[Sentence2]]]]: The cradle for the h2200 [[ai]] space for recharging a second battery .",0.004397988319396973,0.6032754182815552,1,0,1,53,"Successful"
"[[[[Sentence1]]]]: He was taken to a [[hospital]] for precautionary X-rays on his neck .<SPLIT>[[[[Sentence2]]]]: Harvey was taken to St. Luke 's Hospital for precautionary neck X-rays , which [[came]] back [[negative]] .","[[[[Sentence1]]]]: He was taken to a [[convalescent]] for precautionary X-rays on his neck .<SPLIT>[[[[Sentence2]]]]: Harvey was taken to St. Luke 's Hospital for precautionary neck X-rays , which [[coincided]] back [[unfavourable]] .",0.006346344947814941,0.5599970817565918,0,1,0,122,"Successful"
"[[[[Sentence1]]]]: [[Still]] , [[Jessica]] Biel ( of "" 7th [[Heaven]] "" [[fame]] ) [[brings]] an athletic intensity to the role of Leatherface 's last elusive victim .<SPLIT>[[[[Sentence2]]]]: [[Still]] , [[Jessica]] Biel ( formerly of the WB ’ s “ 7th [[Heaven]] ” ) [[brings]] an athletic intensity to the role of [[Leatherface]] ’ s last elusive [[victim]] .","[[[[Sentence1]]]]: [[Yet]] , [[Kristin]] Biel ( of "" 7th [[Sky]] "" [[repute]] ) [[engenders]] an athletic intensity to the role of Leatherface 's last elusive victim .<SPLIT>[[[[Sentence2]]]]: [[Then]] , [[Stephanie]] Biel ( formerly of the WB ’ s “ 7th [[Paradiso]] ” ) [[is]] an athletic intensity to the role of [[Pinhead]] ’ s last elusive [[discriminating]] .",0.0017848014831542969,0.5244105458259583,1,0,1,300,"Successful"
"[[[[Sentence1]]]]: [[Police]] and officials said about 200 people were rescued by fishing boats or managed to struggle to shore .<SPLIT>[[[[Sentence2]]]]: About 200 people were rescued by fishing boats or [[managed]] to reach [[shore]] , [[police]] and officials said .","[[[[Sentence1]]]]: [[Mounties]] and officials said about 200 people were rescued by fishing boats or managed to struggle to shore .<SPLIT>[[[[Sentence2]]]]: About 200 people were rescued by fishing boats or [[headed]] to reach [[banks]] , [[officers]] and officials said .",0.0019927620887756348,0.732713520526886,1,0,1,131,"Successful"
"[[[[Sentence1]]]]: [[In]] that case , the court [[held]] that [[Cincinnati]] had [[violated]] the First Amendment in [[banning]] only the advertising [[pamphlets]] in the interest of [[aesthetics]] .<SPLIT>[[[[Sentence2]]]]: In that [[case]] , the court held that the city of [[Cincinnati]] had violated the First Amendment in banning , in the [[interest]] of [[aesthetics]] , only the [[advertising]] [[pamphlets]] .","[[[[Sentence1]]]]: [[Among]] that case , the court [[chocks]] that [[Charleston]] had [[shattered]] the First Amendment in [[disliked]] only the advertising [[handbills]] in the interest of [[cosmetics]] .<SPLIT>[[[[Sentence2]]]]: In that [[situations]] , the court held that the city of [[Philadelphia]] had violated the First Amendment in banning , in the [[sake]] of [[surgeon]] , only the [[heralding]] [[handout]] .",0.0014690160751342773,0.5575693249702454,1,0,1,455,"Successful"
"[[[[Sentence1]]]]: The Senate version has no coverage for annual costs between $ 4,450 and $ 5,800 .<SPLIT>[[[[Sentence2]]]]: They would receive no help with costs between $ 4,500 and $ 5,800 .","[[[[Sentence1]]]]: The Senate version has no coverage for annual costs between $ 4,450 and $ 5,800 .<SPLIT>[[[[Sentence2]]]]: They would receive no help with costs between $ 4,500 and $ 5,800 .",0.967569887638092,0.967569887638092,0,0,1,1,"Skipped"
"[[[[Sentence1]]]]: "" PeopleSoft [[management]] entrenchment [[tactics]] [[continue]] to [[destroy]] the value of the company for its [[shareholders]] , "" said Deborah Lilienthal , an Oracle spokeswoman .<SPLIT>[[[[Sentence2]]]]: "" PeopleSoft 's [[management]] 's entrenchment tactics [[continue]] to [[destroy]] the value of the company for its shareholders , "" Oracle spokeswoman Jennifer Glass [[said]] Tuesday .","[[[[Sentence1]]]]: "" PeopleSoft [[manger]] entrenchment [[manoeuvring]] [[insistent]] to [[obliterating]] the value of the company for its [[shareholder]] , "" said Deborah Lilienthal , an Oracle spokeswoman .<SPLIT>[[[[Sentence2]]]]: "" PeopleSoft 's [[managers]] 's entrenchment tactics [[insistent]] to [[destroys]] the value of the company for its shareholders , "" Oracle spokeswoman Jennifer Glass [[avowed]] Tuesday .",0.0034995079040527344,0.5117279887199402,1,0,1,465,"Successful"
"[[[[Sentence1]]]]: Stocks dipped lower Tuesday as investors opted to cash in profits from Monday 's big rally despite a trio of reports suggesting modest improvement in the economy .<SPLIT>[[[[Sentence2]]]]: Wall Street moved tentatively higher Tuesday as investors weighed a trio of reports showing modest economic improvement against an urge to cash in profits from Monday 's big rally .","[[[[Sentence1]]]]: Stocks dipped lower Tuesday as investors opted to cash in profits from Monday 's big rally despite a trio of reports suggesting modest improvement in the economy .<SPLIT>[[[[Sentence2]]]]: Wall Street moved tentatively higher Tuesday as investors weighed a trio of reports showing modest economic improvement against an urge to cash in profits from Monday 's big rally .",0.772011935710907,0.772011935710907,1,1,0,1,"Skipped"
