"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"[[[[Sentence1]]]]: The plane was estimated to be within 100 pounds of its maximum takeoff weight .<SPLIT>[[[[Sentence2]]]]: US Airways Flight 5481 , which crashed Jan. 8 , was judged to be within 100 pounds of its maximum takeoff weight .","[[[[Sentence1]]]]: The plane was estimated to be within 100 pounds of its maximum takeoff weight .<SPLIT>[[[[Sentence2]]]]: US Airways Flight 5481 , which crashed Jan. 8 , was judged to be within 100 pounds of its maximum takeoff weight .",0.982690155506134,0.982690155506134,1,1,0,1,"Skipped"
"[[[[Sentence1]]]]: The House has [[passed]] prescription-drug legislation in the last two sessions , but the Senate has failed to do so .<SPLIT>[[[[Sentence2]]]]: The House has [[passed]] bills the past two Congresses , but the Senate has not .","[[[[Sentence1]]]]: The House has [[lapsed]] prescription-drug legislation in the last two sessions , but the Senate has failed to do so .<SPLIT>[[[[Sentence2]]]]: The House has [[voted]] bills the past two Congresses , but the Senate has not .",0.003914475440979004,0.7333739995956421,1,0,1,89,"Successful"
"[[[[Sentence1]]]]: He failed a field sobriety test and a blood-alcohol test produced a reading of 0.18 -- well above Tennessee 's level of presumed intoxication of 0.10 , police said .<SPLIT>[[[[Sentence2]]]]: The player 's eyes were bloodshot and a blood-alcohol test produced a reading of 0.18 - well above Tennessee 's level of presumed intoxication of 0.10 , the report said .","[[[[Sentence1]]]]: He failed a field sobriety test and a blood-alcohol test produced a reading of 0.18 -- well above Tennessee 's level of presumed intoxication of 0.10 , police said .<SPLIT>[[[[Sentence2]]]]: The player 's eyes were bloodshot and a blood-alcohol test produced a reading of 0.18 - well above Tennessee 's level of presumed intoxication of 0.10 , the report said .",0.9842859506607056,0.9842859506607056,0,0,1,1,"Skipped"
"[[[[Sentence1]]]]: TI further said that , as a result of the license agreement , it will not change its [[prices]] for OMAP devices .<SPLIT>[[[[Sentence2]]]]: In a joint statement , the companies said that as a result of the license agreement , TI will not be changing its prices .","[[[[Sentence1]]]]: TI further said that , as a result of the license agreement , it will not change its [[tolling]] for OMAP devices .<SPLIT>[[[[Sentence2]]]]: In a joint statement , the companies said that as a result of the license agreement , TI will not be changing its prices .",0.005106687545776367,0.5166002511978149,1,0,1,59,"Successful"
"[[[[Sentence1]]]]: Perkins will travel to Lawrence [[today]] and [[meet]] with Kansas [[Chancellor]] Robert Hemenway .<SPLIT>[[[[Sentence2]]]]: Perkins and Kansas [[Chancellor]] Robert Hemenway declined [[comment]] Sunday [[night]] .","[[[[Sentence1]]]]: Perkins will travel to Lawrence [[tonight]] and [[cope]] with Kansas [[Councillor]] Robert Hemenway .<SPLIT>[[[[Sentence2]]]]: Perkins and Kansas [[Avocados]] Robert Hemenway declined [[observes]] Sunday [[soir]] .",0.0076653361320495605,0.043701887130737305,0,0,0,464,"Failed"
"[[[[Sentence1]]]]: [[Continuing]] the record-setting pace of [[recent]] [[years]] , personal bankruptcies rose 7.8 percent in the 12 months ending Sept . 30 , the Administrative Office of the U.S. [[Courts]] [[said]] Friday .<SPLIT>[[[[Sentence2]]]]: The record-setting pace of new personal bankruptcies [[continued]] in the 12 months ending Sept . 30 , with their number rising 7.8 percent , according to [[data]] released [[Friday]] .","[[[[Sentence1]]]]: [[Stables]] the record-setting pace of [[final]] [[ageing]] , personal bankruptcies rose 7.8 percent in the 12 months ending Sept . 30 , the Administrative Office of the U.S. [[Magistrate]] [[avowed]] Friday .<SPLIT>[[[[Sentence2]]]]: The record-setting pace of new personal bankruptcies [[persisted]] in the 12 months ending Sept . 30 , with their number rising 7.8 percent , according to [[prompts]] released [[Yesterday]] .",0.003600001335144043,0.5453720092773438,1,0,1,259,"Successful"
"[[[[Sentence1]]]]: Three Southern politicians who ``stood up to [[ancient]] [[hatreds]] ' ' were honored Monday with Profile in Courage Awards from the John F. Kennedy Library and Museum .<SPLIT>[[[[Sentence2]]]]: Barnes is one of three politicians honored Monday by the John F. Kennedy Library and Museum with the Profile in Courage Award .","[[[[Sentence1]]]]: Three Southern politicians who ``stood up to [[antiquity]] [[allegiances]] ' ' were honored Monday with Profile in Courage Awards from the John F. Kennedy Library and Museum .<SPLIT>[[[[Sentence2]]]]: Barnes is one of three politicians honored Monday by the John F. Kennedy Library and Museum with the Profile in Courage Award .",0.017857909202575684,0.5653195381164551,0,1,0,104,"Successful"
"[[[[Sentence1]]]]: Enstrom and Kabat focused their work on 35,561 people who had never smoked but had [[spouses]] who did .<SPLIT>[[[[Sentence2]]]]: The study focused on the 35,561 people who had never smoked , but who lived with a spouse who did .","[[[[Sentence1]]]]: Enstrom and Kabat focused their work on 35,561 people who had never smoked but had [[spousal]] who did .<SPLIT>[[[[Sentence2]]]]: The study focused on the 35,561 people who had never smoked , but who lived with a spouse who did .",0.002778291702270508,0.9550570249557495,1,0,1,62,"Successful"
"[[[[Sentence1]]]]: Symantec yesterday bought SSL VPN appliance vendor SafeWeb for $ 26 million in cash .<SPLIT>[[[[Sentence2]]]]: Symantec [[Monday]] [[said]] it will acquire SSL VPN appliance provider Safeweb for $ 26 million in cash .","[[[[Sentence1]]]]: Symantec yesterday bought SSL VPN appliance vendor SafeWeb for $ 26 million in cash .<SPLIT>[[[[Sentence2]]]]: Symantec [[Mondays]] [[stressed]] it will acquire SSL VPN appliance provider Safeweb for $ 26 million in cash .",0.004291176795959473,0.6133079528808594,1,0,1,108,"Successful"
"[[[[Sentence1]]]]: More than 100 police officers were [[involved]] in the busts that were the culmination of a two-year operation [[investigating]] the [[cocaine]] importing and [[money]] [[laundering]] gang .<SPLIT>[[[[Sentence2]]]]: More than 100 [[officers]] launched the London [[raids]] in the final phase of a two-year operation investigating a [[cocaine]] and money laundering ring .","[[[[Sentence1]]]]: More than 100 police officers were [[attending]] in the busts that were the culmination of a two-year operation [[scrutinize]] the [[coke]] importing and [[silver]] [[cleaning]] gang .<SPLIT>[[[[Sentence2]]]]: More than 100 [[agent]] launched the London [[raid]] in the final phase of a two-year operation investigating a [[meth]] and money laundering ring .",0.003190338611602783,0.5949217081069946,1,0,1,228,"Successful"
"[[[[Sentence1]]]]: But the plan was [[dropped]] because some of the terrorists were uncomfortable that [[schoolchildren]] would be their victims .<SPLIT>[[[[Sentence2]]]]: But the plan was [[abandoned]] as some in the group were [[uncomfortable]] the victims would be schoolchildren .","[[[[Sentence1]]]]: But the plan was [[collapsed]] because some of the terrorists were uncomfortable that [[enfant]] would be their victims .<SPLIT>[[[[Sentence2]]]]: But the plan was [[forsworn]] as some in the group were [[troublesome]] the victims would be schoolchildren .",0.0029574036598205566,0.5597227215766907,1,0,1,155,"Successful"
"[[[[Sentence1]]]]: A senior Whitehall official said : "" It devalued the currency , there is no question about that .<SPLIT>[[[[Sentence2]]]]: A senior Whitehall official said recently : "" It [[devalued]] the currency , there is no question about that . . . It was a monumental cock-up . ""","[[[[Sentence1]]]]: A senior Whitehall official said : "" It devalued the currency , there is no question about that .<SPLIT>[[[[Sentence2]]]]: A senior Whitehall official said recently : "" It [[maligned]] the currency , there is no question about that . . . It was a monumental cock-up . """,0.05389660596847534,0.9418771862983704,0,1,0,36,"Successful"
"[[[[Sentence1]]]]: "" The recent turnaround in the stock market and an easing in unemployment claims should [[keep]] consumer expectations at current [[levels]] and may [[signal]] more favorable economic times ahead . ""<SPLIT>[[[[Sentence2]]]]: The recent turnaround in the stock market and an easing in unemployment claims "" may signal more favorable economic times ahead , "" she said .","[[[[Sentence1]]]]: "" The recent turnaround in the stock market and an easing in unemployment claims should [[safeguarding]] consumer expectations at current [[scale]] and may [[signalling]] more favorable economic times ahead . ""<SPLIT>[[[[Sentence2]]]]: The recent turnaround in the stock market and an easing in unemployment claims "" may signal more favorable economic times ahead , "" she said .",0.04868525266647339,0.5421468019485474,0,1,0,156,"Successful"
"[[[[Sentence1]]]]: Early Wednesday , the benchmark 10-year US10YT = RR had lost 16 / 32 in price , driving its yield up to 3.33 percent from 3.26 percent late Tuesday .<SPLIT>[[[[Sentence2]]]]: Further out the curve , the benchmark 10-year note US10YT = RR shed 26 / 32 in price , taking its yield to 3.27 percent from 3.17 percent .","[[[[Sentence1]]]]: Early Wednesday , the benchmark 10-year US10YT = RR had lost 16 / 32 in price , driving its yield up to 3.33 percent from 3.26 percent late Tuesday .<SPLIT>[[[[Sentence2]]]]: Further out the curve , the benchmark 10-year note US10YT = RR shed 26 / 32 in price , taking its yield to 3.27 percent from 3.17 percent .",0.9546253681182861,0.9546253681182861,0,0,1,1,"Skipped"
"[[[[Sentence1]]]]: The army said the raid , which comes just days after Israeli troops shot and killed Abdullah Kawasme , the Hamas leader in the city , targeted militants in Hamas .<SPLIT>[[[[Sentence2]]]]: The [[arrests]] came just days after Israeli troops shot and killed Abdullah Kawasme , the militant group 's leader in Hebron .","[[[[Sentence1]]]]: The army said the raid , which comes just days after Israeli troops shot and killed Abdullah Kawasme , the Hamas leader in the city , targeted militants in Hamas .<SPLIT>[[[[Sentence2]]]]: The [[arrested]] came just days after Israeli troops shot and killed Abdullah Kawasme , the militant group 's leader in Hebron .",0.08674657344818115,0.888785719871521,0,1,0,119,"Successful"
"[[[[Sentence1]]]]: Energy and Commerce Committee Chairman Billy Tauzin , R-La . , said Friday that he will hold a hearing on the blackout as soon as lawmakers return in September .<SPLIT>[[[[Sentence2]]]]: House Energy and Commerce Committee Chairman Billy Tauzin , R-La . , said his committee will hold a hearing on the power outage in September .","[[[[Sentence1]]]]: Energy and Commerce Committee Chairman Billy Tauzin , R-La . , said Friday that he will hold a hearing on the blackout as soon as lawmakers return in September .<SPLIT>[[[[Sentence2]]]]: House Energy and Commerce Committee Chairman Billy Tauzin , R-La . , said his committee will hold a hearing on the power outage in September .",0.7280945777893066,0.7280945777893066,0,0,1,1,"Skipped"
"[[[[Sentence1]]]]: Also , businesses throughout Utah are volunteering to display Amber alerts on their signs .<SPLIT>[[[[Sentence2]]]]: Other [[businesses]] are volunteering to put the alerts on their electronic signs and billboards .","[[[[Sentence1]]]]: Also , businesses throughout Utah are volunteering to display Amber alerts on their signs .<SPLIT>[[[[Sentence2]]]]: Other [[airlines]] are volunteering to put the alerts on their electronic signs and billboards .",0.01389986276626587,0.9724613428115845,1,0,1,41,"Successful"
"[[[[Sentence1]]]]: [[Says]] IBM : "" Electrons [[come]] down from the poly-silicon emitter , [[accelerate]] through the SiGe base , and make a [[turn]] in the SOI [[layer]] towards the [[collector]] [[contact]] electrode .<SPLIT>[[[[Sentence2]]]]: "" [[Electrons]] [[come]] down from the polysilicon [[emitter]] , [[accelerate]] through the SiGe [[base]] and [[make]] a [[turn]] in the [[SOI]] [[layer]] towards the [[collector]] [[contact]] [[electrode]] , "" the company [[said]] .","[[[[Sentence1]]]]: [[Tells]] IBM : "" Electrons [[enter]] down from the poly-silicon emitter , [[quicker]] through the SiGe base , and make a [[corner]] in the SOI [[level]] towards the [[manifold]] [[contacts]] electrode .<SPLIT>[[[[Sentence2]]]]: "" [[Neutrinos]] [[happen]] down from the polysilicon [[issued]] , [[speeds]] through the SiGe [[footing]] and [[introducing]] a [[spin]] in the [[IYO]] [[coat]] towards the [[bagman]] [[communicates]] [[transducer]] , "" the company [[says]] .",0.0032716989517211914,0.5113115310668945,1,0,1,576,"Successful"
"[[[[Sentence1]]]]: In March , SCO Group filed a lawsuit against IBM charging unfair competition and breach of contract .<SPLIT>[[[[Sentence2]]]]: SCO is suing IBM for misappropriation of trade secrets , tortious interference , unfair competition and breach of contract .","[[[[Sentence1]]]]: In March , SCO Group filed a lawsuit against IBM charging unfair competition and breach of contract .<SPLIT>[[[[Sentence2]]]]: SCO is suing IBM for misappropriation of trade secrets , tortious interference , unfair competition and breach of contract .",0.9694082736968994,0.9694082736968994,1,1,0,1,"Skipped"
"[[[[Sentence1]]]]: Senate [[Minority]] [[Leader]] [[Tom]] Daschle , D-S.[[D]]. , is [[leading]] the opposition .<SPLIT>[[[[Sentence2]]]]: "" I [[think]] it [[will]] pass , "" Senate [[Minority]] [[Leader]] [[Tom]] Daschle , D-S.[[D]]. , [[said]] in Washington .","[[[[Sentence1]]]]: Senate [[Minorities]] [[Head]] [[Tum]] Daschle , D-S.[[iii]]. , is [[essentials]] the opposition .<SPLIT>[[[[Sentence2]]]]: "" I [[presume]] it [[wants]] pass , "" Senate [[Minorities]] [[Director]] [[Thom]] Daschle , D-S.[[ding]]. , [[assert]] in Washington .",0.007254064083099365,0.03462260961532593,0,0,0,339,"Failed"
"[[[[Sentence1]]]]: According to market research from The NPD Group , the number of people downloading music dropped from 14.5 million in April to 10.4 million in June .<SPLIT>[[[[Sentence2]]]]: The number of households acquiring music fell from a high of 14.5 million in April to 12.7 million in May and 10.4 million in June , according to NPD .","[[[[Sentence1]]]]: According to market research from The NPD Group , the number of people downloading music dropped from 14.5 million in April to 10.4 million in June .<SPLIT>[[[[Sentence2]]]]: The number of households acquiring music fell from a high of 14.5 million in April to 12.7 million in May and 10.4 million in June , according to NPD .",0.8854305744171143,0.8854305744171143,0,0,1,1,"Skipped"
"[[[[Sentence1]]]]: Beleaguered [[telecommunications]] gear maker Lucent Technologies is being [[investigated]] by two [[federal]] agencies for possible violations of U.S. [[bribery]] laws in its operations in Saudi Arabia .<SPLIT>[[[[Sentence2]]]]: Two federal agencies are investigating telecommunications gear maker Lucent Technologies for possible violations of U.S. [[bribery]] laws in its operations in Saudi Arabia .","[[[[Sentence1]]]]: Beleaguered [[contacting]] gear maker Lucent Technologies is being [[explore]] by two [[federated]] agencies for possible violations of U.S. [[corrupt]] laws in its operations in Saudi Arabia .<SPLIT>[[[[Sentence2]]]]: Two federal agencies are investigating telecommunications gear maker Lucent Technologies for possible violations of U.S. [[kickbacks]] laws in its operations in Saudi Arabia .",0.013432800769805908,0.5359324216842651,1,0,1,140,"Successful"
